timestamp,value
0.000000000,-45.000000000
0.010000000,-45.000000000
0.020000000,-45.000000000
0.030000000,-45.000000000
0.040000000,-45.000000000
0.050000000,-45.000000000
0.060000000,-45.000000000
0.070000000,-45.000000000
0.080000000,-45.000000000
0.090000000,-45.000000000
0.100000000,-45.000000000
0.110000000,-45.000000000
0.120000000,-45.000000000
0.130000000,-45.000000000
0.140000000,-45.000000000
0.150000000,-45.000000000
0.160000000,-45.000000000
0.170000000,-45.000000000
0.180000000,-45.000000000
0.190000000,-45.000000000
0.200000000,-45.000000000
0.210000000,-45.000000000
0.220000000,-45.000000000
0.230000000,-45.000000000
0.240000000,-45.000000000
0.250000000,-45.000000000
0.260000000,-45.000000000
0.270000000,-45.000000000
0.280000000,-45.000000000
0.290000000,-45.000000000
0.300000000,-45.000000000
0.310000000,-45.000000000
0.320000000,-45.000000000
0.330000000,-45.000000000
0.340000000,-45.000000000
0.350000000,-45.000000000
0.360000000,-45.000000000
0.370000000,-45.000000000
0.380000000,-45.000000000
0.390000000,-45.000000000
0.400000000,-45.000000000
0.410000000,-45.000000000
0.420000000,-45.000000000
0.430000000,-45.000000000
0.440000000,-45.000000000
0.450000000,-45.000000000
0.460000000,-45.000000000
0.470000000,-45.000000000
0.480000000,-45.000000000
0.490000000,-45.000000000
0.500000000,-45.000000000
0.510000000,-45.000000000
0.520000000,-45.000000000
0.530000000,-45.000000000
0.540000000,-45.000000000
0.550000000,-45.000000000
0.560000000,-45.000000000
0.570000000,-45.000000000
0.580000000,-45.000000000
0.590000000,-45.000000000
0.600000000,-45.000000000
0.610000000,-45.000000000
0.620000000,-45.000000000
0.630000000,-45.000000000
0.640000000,-45.000000000
0.650000000,-45.000000000
0.660000000,-45.000000000
0.670000000,-45.000000000
0.680000000,-45.000000000
0.690000000,-45.000000000
0.700000000,-45.000000000
0.710000000,-45.000000000
0.720000000,-45.000000000
0.730000000,-45.000000000
0.740000000,-45.000000000
0.750000000,-45.000000000
0.760000000,-45.000000000
0.770000000,-45.000000000
0.780000000,-45.000000000
0.790000000,-45.000000000
0.800000000,-45.000000000
0.810000000,-45.000000000
0.820000000,-45.000000000
0.830000000,-45.000000000
0.840000000,-45.000000000
0.850000000,-45.000000000
0.860000000,-45.000000000
0.870000000,-45.000000000
0.880000000,-45.000000000
0.890000000,-45.000000000
0.900000000,-45.000000000
0.910000000,-45.000000000
0.920000000,-45.000000000
0.930000000,-45.000000000
