timestamp,value
0.000000000,0.000000000
0.010000000,0.000000000
0.020000000,0.000000000
0.030000000,0.000000000
0.040000000,0.000000000
0.050000000,0.000000000
0.060000000,0.000000000
0.070000000,0.000000000
0.080000000,0.000000000
0.090000000,0.000000000
0.100000000,0.000000000
0.110000000,0.000000000
0.120000000,0.000000000
0.130000000,0.000000000
0.140000000,0.000000000
0.150000000,0.000000000
0.160000000,0.000000000
0.170000000,0.000000000
0.180000000,0.000000000
0.190000000,0.000000000
0.200000000,0.000000000
0.210000000,0.000000000
0.220000000,0.000000000
0.230000000,0.000000000
0.240000000,0.000000000
0.250000000,0.000000000
0.260000000,0.000000000
0.270000000,0.000000000
0.280000000,0.000000000
0.290000000,0.000000000
0.300000000,0.000000000
0.310000000,0.000000000
0.320000000,0.000000000
0.330000000,0.000000000
0.340000000,0.000000000
0.350000000,0.000000000
0.360000000,0.000000000
0.370000000,0.000000000
0.380000000,0.000000000
0.390000000,0.000000000
0.400000000,0.000000000
0.410000000,0.000000000
0.420000000,0.000000000
0.430000000,0.000000000
0.440000000,0.000000000
0.450000000,0.000000000
0.460000000,0.000000000
0.470000000,0.000000000
0.480000000,0.000000000
0.490000000,0.000000000
0.500000000,0.000000000
0.510000000,0.000000000
0.520000000,0.000000000
0.530000000,0.000000000
0.540000000,0.000000000
0.550000000,0.000000000
0.560000000,0.000000000
0.570000000,0.000000000
0.580000000,0.000000000
0.590000000,0.000000000
0.600000000,0.000000000
0.610000000,0.000000000
0.620000000,0.000000000
0.630000000,0.000000000
0.640000000,0.000000000
0.650000000,0.000000000
0.660000000,0.000000000
0.670000000,0.000000000
0.680000000,0.000000000
0.690000000,0.000000000
0.700000000,0.000000000
0.710000000,0.000000000
0.720000000,0.000000000
0.730000000,0.000000000
0.740000000,0.000000000
0.750000000,0.000000000
0.760000000,0.000000000
0.770000000,0.000000000
0.780000000,0.000000000
0.790000000,0.000000000
0.800000000,0.000000000
0.810000000,0.000000000
0.820000000,0.000000000
0.830000000,0.000000000
0.840000000,0.000000000
0.850000000,0.000000000
0.860000000,0.000000000
0.870000000,0.000000000
0.880000000,0.000000000
0.890000000,0.000000000
0.900000000,0.000000000
0.910000000,0.000000000
0.920000000,0.000000000
0.930000000,0.000000000
0.940000000,0.000000000
0.950000000,0.000000000
0.960000000,0.000000000
0.970000000,0.000000000
0.980000000,0.000000000
0.990000000,0.000000000
1.000000000,0.000000000
1.010000000,0.000000000
1.020000000,0.000000000
1.030000000,0.000000000
1.040000000,0.000000000
1.050000000,0.000000000
1.060000000,0.000000000
1.070000000,0.000000000
1.080000000,0.000000000
1.090000000,0.000000000
1.100000000,0.000000000
1.110000000,0.000000000
1.120000000,0.000000000
1.130000000,0.000000000
1.140000000,0.000000000
1.150000000,0.000000000
1.160000000,0.000000000
1.170000000,0.000000000
1.180000000,0.000000000
1.190000000,0.000000000
1.200000000,0.000000000
1.210000000,0.000000000
1.220000000,0.000000000
1.230000000,0.000000000
1.240000000,0.000000000
1.250000000,0.000000000
1.260000000,0.000000000
1.270000000,0.000000000
1.280000000,0.000000000
1.290000000,0.000000000
1.300000000,0.000000000
1.310000000,0.000000000
1.320000000,0.000000000
1.330000000,0.000000000
1.340000000,0.000000000
1.350000000,0.000000000
1.360000000,0.000000000
1.370000000,0.000000000
1.380000000,0.000000000
1.390000000,0.000000000
1.400000000,0.000000000
1.410000000,0.000000000
1.420000000,0.000000000
1.430000000,0.000000000
1.440000000,0.000000000
1.450000000,0.000000000
1.460000000,0.000000000
1.470000000,0.000000000
1.480000000,0.000000000
1.490000000,0.000000000
1.500000000,0.000000000
1.510000000,0.000000000
1.520000000,0.000000000
1.530000000,0.000000000
1.540000000,0.000000000
1.550000000,0.000000000
1.560000000,0.000000000
1.570000000,0.000000000
1.580000000,0.000000000
1.590000000,0.000000000
1.600000000,0.000000000
1.610000000,0.000000000
1.620000000,0.000000000
1.630000000,0.000000000
1.640000000,0.000000000
1.650000000,0.000000000
1.660000000,0.000000000
1.670000000,0.000000000
1.680000000,0.000000000
1.690000000,0.000000000
1.700000000,0.000000000
1.710000000,0.000000000
1.720000000,0.000000000
1.730000000,0.000000000
1.740000000,0.000000000
1.750000000,0.000000000
1.760000000,0.000000000
1.770000000,0.000000000
1.780000000,0.000000000
1.790000000,0.000000000
1.800000000,0.000000000
1.810000000,0.000000000
1.820000000,0.000000000
1.830000000,0.000000000
1.840000000,0.000000000
1.850000000,0.000000000
1.860000000,0.000000000
1.870000000,0.000000000
1.880000000,0.000000000
1.890000000,0.000000000
1.900000000,0.000000000
1.910000000,0.000000000
1.920000000,0.000000000
1.930000000,0.000000000
1.940000000,0.000000000
1.950000000,0.000000000
1.960000000,0.000000000
1.970000000,0.000000000
1.980000000,0.000000000
1.990000000,0.000000000
2.000000000,0.000000000
2.010000000,0.000000000
2.020000000,0.000000000
2.030000000,0.000000000
2.040000000,0.000000000
2.050000000,0.000000000
2.060000000,0.000000000
2.070000000,0.000000000
2.080000000,0.000000000
2.090000000,0.000000000
2.100000000,0.000000000
2.110000000,0.000000000
2.120000000,0.000000000
2.130000000,0.000000000
2.140000000,0.000000000
2.150000000,0.000000000
2.160000000,0.000000000
2.170000000,0.000000000
2.180000000,0.000000000
2.190000000,0.000000000
2.200000000,0.000000000
2.210000000,0.000000000
2.220000000,0.000000000
2.230000000,0.000000000
2.240000000,0.000000000
2.250000000,0.000000000
2.260000000,0.000000000
2.270000000,0.000000000
2.280000000,0.000000000
2.290000000,0.000000000
2.300000000,0.000000000
2.310000000,0.000000000
2.320000000,0.000000000
2.330000000,0.000000000
2.340000000,0.000000000
2.350000000,0.000000000
2.360000000,0.000000000
2.370000000,0.000000000
2.380000000,0.000000000
2.390000000,0.000000000
2.400000000,0.000000000
2.410000000,0.000000000
2.420000000,0.000000000
2.430000000,0.000000000
2.440000000,0.000000000
2.450000000,0.000000000
2.460000000,0.000000000
2.470000000,0.000000000
2.480000000,0.000000000
2.490000000,0.000000000
2.500000000,0.000000000
2.510000000,0.000000000
2.520000000,0.000000000
2.530000000,0.000000000
2.540000000,0.000000000
2.550000000,0.000000000
2.560000000,0.000000000
2.570000000,0.000000000
2.580000000,0.000000000
2.590000000,0.000000000
2.600000000,0.000000000
2.610000000,0.000000000
2.620000000,0.000000000
2.630000000,0.000000000
2.640000000,0.000000000
2.650000000,0.000000000
2.660000000,0.000000000
2.670000000,0.000000000
2.680000000,0.000000000
2.690000000,0.000000000
2.700000000,0.000000000
2.710000000,0.000000000
2.720000000,0.000000000
2.730000000,0.000000000
2.740000000,0.000000000
2.750000000,0.000000000
2.760000000,0.000000000
2.770000000,0.000000000
2.780000000,0.000000000
2.790000000,0.000000000
2.800000000,0.000000000
2.810000000,0.000000000
2.820000000,0.000000000
2.830000000,0.000000000
2.840000000,0.000000000
2.850000000,0.000000000
2.860000000,0.000000000
2.870000000,0.000000000
2.880000000,0.000000000
2.890000000,0.000000000
2.900000000,0.000000000
2.910000000,0.000000000
2.920000000,0.000000000
2.930000000,0.000000000
2.940000000,0.000000000
2.950000000,0.000000000
2.960000000,0.000000000
2.970000000,0.000000000
2.980000000,0.000000000
2.990000000,0.000000000
3.000000000,0.000000000
3.010000000,0.065880000
3.020000000,0.131759982
3.030000000,0.197639910
3.040000000,0.263519747
3.050000000,0.329399457
3.060000000,0.395279005
3.070000000,0.461158354
3.080000000,0.527037468
3.090000000,0.592916311
3.100000000,0.658794846
3.110000000,0.724673038
3.120000000,0.790550850
3.130000000,0.856428246
3.140000000,0.922305189
3.150000000,0.988181645
3.160000000,1.054057576
3.170000000,1.119932947
3.180000000,1.185807721
3.190000000,1.251681862
3.200000000,1.317555334
3.210000000,1.383428101
3.220000000,1.449300126
3.230000000,1.515171374
