timestamp,reference,reconstructed,raw
46408.66815496866,28.162799835205078,28.919184681361145,-13438
46408.734312812,28.774800109863282,29.337388396677866,-13356
46408.83205275,29.5379997253418,29.959593924344205,-13234
46408.938518614,29.923200988769533,30.7042005394203,-13088
46409.04020004133,30.780000686645508,31.510007698201292,-12930
46409.14207402034,31.445998764038087,32.08121277278023,-12818
46409.240223958,32.21640129089356,32.713618391064045,-12694
46409.33047319733,33.18120002746582,33.28482346564297,-12582
46409.434256979,33.343200302124025,33.98862971824916,-12444
46409.540495208,34.17119865417481,34.733236333325266,-12298
46409.636668385,35.060401153564456,35.3044414079042,-12186
46409.74774255167,35.33399848937989,36.17144911039007,-12016
46409.835600269995,35.85960159301758,36.40605119459214,-11970
46409.939798697,36.2879997253418,36.40605119459214,-11970
46410.034462082,36.89639854431152,37.109857447198316,-11832
46410.123074155665,38.18879928588867,38.30326804944359,-11598
46410.231746978,38.67840156555176,38.099266237093964,-11638
46410.37234996766,38.64599876403809,38.70107158352534,-11520
46410.541399352995,38.96999931335449,39.874082004535644,-11290
46410.651912968,39.90960159301758,40.30248581046985,-11206
46410.72758838467,40.05360145568848,40.537087894671906,-11160
46410.845059843,40.6908016204834,40.894091066283735,-11090
46410.93373148867,41.083198928833006,41.302094690982976,-11010
46411.039597686,41.27039909362793,41.771298859387095,-10918
46411.14736793633,41.58000068664551,42.19970266532129,-10834
46411.26970729067,42.03359870910645,42.4649050213758,-10782
46411.338316842666,42.59160118103028,42.68930701496038,-10738
46411.47412491534,42.85440101623535,43.25031199892183,-10628
46411.631063529334,43.47360076904297,43.903117798440604,-10500
46411.727795103,43.927198791503905,44.10711961079022,-10460
46411.846931207,44.1180004119873,44.50492314487198,-10382
46411.94296184233,44.892000961303715,44.94352704142366,-10296
46412.028825498004,44.917200851440434,45.29033012241801,-10228
46412.12721716467,45.29880065917969,45.58613275032496,-10170
46412.233100467,45.60480079650879,46.2593387310787,-10038
46412.330190008666,46.47960090637207,46.51434099651572,-9988
46412.43828790433,46.87559967041016,46.922344621214954,-9908
46412.53724571667,47.26080093383789,47.30994806467923,-9832
46412.639326561,47.483998489379886,47.90155332049312,-9716
46412.738452811,47.90159912109375,48.340157217044805,-9630
46412.827505258334,48.09240074157715,48.27895667333992,-9642
46412.922705331664,48.93120002746582,49.237765191383126,-9454
46413.038404633,49.44960021972656,50.1557733469564,-9274
46413.128906644,50.14800109863281,50.594377243508085,-9188
46413.234374477,50.53319892883301,51.226782861791904,-9064
46413.33138846634,51.00839881896973,51.76738766451839,-8958
46413.43690906,51.59160118103028,52.389593192184726,-8836
46413.535952102335,52.412400054931645,52.89959772305877,-8736
46413.63481756033,52.68600082397461,53.46060270702022,-8626
46413.728419946,53.35199890136719,54.07260814406907,-8506
46413.847487352,53.79120140075684,54.113408506538995,-8498
46413.94567434167,54.51120071411133,55.102817296434644,-8304
46414.038616091,54.98279914855957,55.79642345842335,-8168
46414.138354946,55.82519989013672,56.173826811270146,-8094
46414.223442029,56.177998352050786,56.653231070291746,-8000
46414.360996945,56.70360145568848,56.95923378881617,-7940
46414.43883656,57.00960159301758,58.07104366612159,-7722
46414.53848826866,57.596398544311526,58.25464529723625,-7686
46414.62208783067,58.70880203247071,58.63204865008304,-7612
46414.730347414,58.81319961547852,59.39705544639411,-7462
46414.827278465666,59.31359939575196,60.12126188023525,-7320
46414.934720486664,59.896801757812504,60.62106632049182,-7222
46415.02219509133,60.49440307617188,61.46767384174274,-7056
46415.138166299,61.358402252197266,61.7022759259448,-7010
46415.22741876767,61.27559967041016,62.36528181608106,-6880
46415.344064476,61.613999176025395,62.457082631638386,-6862
46415.438486612,62.63280258178711,63.058887978069755,-6744
46415.537415704996,63.432003021240234,63.38529087782915,-6680
46415.66746495533,63.48240280151367,64.33389930525487,-6494
46415.83828932,64.5120002746582,65.38450863885541,-6288
46415.936715382006,65.34359664916992,65.5987105418225,-6246
46416.044126507,65.57040252685547,66.23111616010632,-6122
46416.138412913,66.37679901123047,66.64931987542303,-6040
46416.22750977767,66.53520126342774,67.1491243156796,-5942
46416.366929163,66.62160186767578,67.73052948087602,-5828
46416.438409788,67.69800109863282,67.96513156507808,-5782
46416.527549778,67.66559829711915,68.23033392113258,-5730
46416.627506808996,68.22360076904297,68.56693691150946,-5664
46416.741120695,68.4576026916504,68.99534071744365,-5580
46416.828268955,68.76719741821289,69.43394461399532,-5494
46416.92822571533,69.05880203247071,69.82154805745961,-5418
46417.022506403,69.49800109863281,70.23975177277632,-5336
46417.139197913,70.10279846191406,70.53555440068327,-5278
46417.228420455,70.18919906616212,71.1577599283496,-5156
46417.34891819467,70.68959884643554,71.40256210316915,-5108
46417.43303232967,70.92000274658203,71.59636382490129,-5070
46417.530247642004,71.33759994506836,71.81056572786838,-5028
46417.668282402,71.67599945068359,72.05536790268792,-4980
46417.74167406867,71.74800109863281,71.8513660903383,-5020
46417.839968798,71.87759857177734,71.77996545601593,-5034
46417.939415475004,71.86679763793946,72.014567540218,-4988
46418.036067861,71.82360076904297,72.16756889948022,-4958
46418.138466611,71.99279708862305,72.18796908071518,-4954
46418.239349652664,71.93879928588868,72.03496772145296,-4984
46418.32600544367,72.11519851684571,72.03496772145296,-4984
46418.43679569433,72.2088020324707,71.9635670871306,-4998
46418.53859359,71.80920181274415,72.08596817454037,-4974
46418.63812761066,72.20519714355468,72.014567540218,-4988
46418.73527044366,71.90640335083008,71.87176627157326,-5016
46418.837821475,72.16200027465821,71.82076581848585,-5026
46418.938724735,72.02160186767578,72.014567540218,-4988
46419.028764579,72.08999862670899,71.99416735898303,-4992
46419.129153277,72.05760269165039,71.93296681527815,-5004
46419.229118130665,72.14400329589844,71.9635670871306,-4998
46419.32767469333,71.72639923095703,71.9635670871306,-4998
46419.43776171433,71.97480010986328,72.02476763083548,-4986
46419.539403068,71.83079681396485,71.93296681527815,-5004
46419.638306245,71.85239868164062,71.90236654342571,-5010
46419.72781006833,71.67240142822266,71.7493651841635,-5040
46419.841551850004,71.82360076904297,71.71876491231106,-5046
46419.938675568,71.6291976928711,71.50456300934395,-5088
46420.02938435967,71.74800109863281,71.42296228440411,-5104
46420.133321349,71.9171974182129,71.31076128761181,-5126
46420.237935881,71.02440032958985,71.41276219378662,-5106
46420.36569515133,71.56799697875977,71.1577599283496,-5156
46420.54054438067,71.47799835205079,71.23936065328945,-5140
46420.637745203,71.16120071411133,70.95375811599999,-5196
46420.749526672334,70.99920043945313,71.14755983773212,-5158
46420.833582651336,71.18999862670898,70.90275766291258,-5206
46420.93255749533,70.95960159301758,70.73955621303288,-5238
46421.027257287,70.8588020324707,70.7905566661203,-5228
46421.124672848666,70.53119659423828,70.75995639426785,-5234
46421.239401505,70.8228012084961,70.65795548809304,-5254
46421.329305766005,70.40519714355469,70.44375358512593,-5296
46421.427071505335,70.73640060424805,70.5661546725357,-5272
46421.544407495,70.2468017578125,70.43355349450846,-5298
46421.636146193,70.33320236206055,70.46415376636091,-5292
46421.73569483867,70.37639923095703,70.38255304142106,-5308
46421.868604276,70.22160186767579,70.21935159154135,-5340
46421.940076818,70.26839675903321,70.23975177277632,-5336
46422.051161088,70.17480010986328,70.04595005104419,-5374
46422.15013411967,70.13879928588868,69.80114787622463,-5422
