timestamp,value
-0.000912498,0.000000000
0.009952113,0.000000000
0.018327517,0.000000000
0.029354934,0.000000000
0.038289334,0.000000000
0.048044145,0.000000000
0.059135401,0.000000000
0.068470825,0.000000000
0.079244153,0.000000000
0.090973883,0.000000000
0.098143023,0.000000000
0.110499750,0.000000000
0.118540045,0.000000000
0.131180285,0.000000000
0.140947870,0.000000000
0.148844041,0.000000000
0.161392306,0.000000000
0.170869207,0.000000000
0.178299805,0.000000000
0.189632526,0.000000000
0.200801804,0.000000000
0.211691833,0.000000000
0.218688845,0.000000000
0.229007452,0.000000000
0.241100372,0.000000000
0.251850689,0.000000000
0.258375018,0.000000000
0.268359313,0.000000000
0.281004718,0.000000000
0.289267957,0.000000000
0.299547106,0.000000000
0.311505328,0.000000000
0.320983198,0.000000000
0.330642864,0.000000000
0.341470608,0.000000000
0.350928175,0.000000000
0.361240996,0.000000000
0.370573003,0.000000000
0.380372633,0.000000000
0.388239460,0.000000000
0.401638446,0.000000000
0.411647057,0.000000000
0.419405374,0.000000000
0.430505386,0.000000000
0.438067596,0.000000000
0.449999875,0.000000000
0.460493494,0.000000000
0.469175137,0.000000000
0.479657988,0.000000000
0.491341769,0.000000000
0.498573734,0.000000000
0.509821865,0.000000000
0.518345488,0.000000000
0.529537671,0.000000000
0.541530096,0.000000000
0.550449806,0.000000000
0.558116009,0.000000000
0.571434590,0.000000000
0.580633222,0.000000000
0.590082200,0.000000000
0.599153854,0.000000000
0.609203381,0.000000000
0.618731479,0.000000000
0.630488623,0.000000000
0.638199047,0.000000000
0.651779254,0.000000000
0.658410979,0.000000000
0.670496309,0.000000000
0.680303654,0.000000000
0.689449031,0.000000000
0.699113428,0.000000000
0.709756506,0.000000000
0.719317410,0.000000000
0.731886372,0.000000000
0.740579878,0.000000000
0.750074431,0.000000000
0.760653058,0.000000000
0.769975152,0.000000000
0.778594725,0.000000000
0.788090805,0.000000000
0.801880161,0.000000000
0.811377230,0.000000000
0.818380338,0.000000000
0.830442699,0.000000000
0.841140304,0.000000000
0.851577042,0.000000000
0.858258673,0.000000000
0.868529095,0.000000000
0.879568862,0.000000000
