timestamp,value
0.000000000,0.749304226
0.010000000,0.185137933
0.020000000,0.344439322
0.030000000,0.437955270
0.040000000,-0.419418516
0.050000000,-0.781977406
0.060000000,-0.562020745
0.070000000,0.170239480
0.080000000,0.528277003
0.090000000,0.063896350
0.100000000,-0.679965433
0.110000000,0.702776335
0.120000000,-0.802691597
0.130000000,-0.244093755
0.140000000,-0.284966541
0.150000000,0.125302031
0.160000000,0.548571689
0.170000000,-0.746377763
0.180000000,-0.159473546
0.190000000,0.157762747
0.200000000,-0.583507952
0.210000000,-0.045666128
0.220000000,0.094174688
0.230000000,-0.667689815
0.240000000,-0.653656938
0.250000000,-0.027434795
0.260000000,-0.113324900
0.270000000,0.110615913
0.280000000,1.105686157
0.290000000,0.447531040
0.300000000,0.222529247
0.310000000,-0.355081246
0.320000000,0.465213301
0.330000000,-0.391041287
0.340000000,0.784729123
0.350000000,0.593370918
0.360000000,-1.002379194
0.370000000,-0.587522066
0.380000000,-0.095590762
0.390000000,-0.200686000
0.400000000,-0.630412230
0.410000000,-0.612817060
0.420000000,0.361070527
0.430000000,-0.266118862
0.440000000,-0.764350745
0.450000000,-0.140297175
0.460000000,0.484770770
0.470000000,0.841498274
0.480000000,0.030893890
0.490000000,-0.157300352
0.500000000,-0.402175197
0.510000000,-0.260248519
0.520000000,0.266498728
0.530000000,0.626702362
0.540000000,0.621751742
0.550000000,-0.121951288
0.560000000,0.442465920
0.570000000,0.381773709
0.580000000,0.226844021
0.590000000,-1.225413121
0.600000000,-0.031536668
0.610000000,-0.141832339
0.620000000,0.663656953
0.630000000,-0.141551636
0.640000000,0.225572882
0.650000000,0.130830083
0.660000000,0.633398256
0.670000000,0.381216381
0.680000000,0.514365955
0.690000000,0.747781410
0.700000000,0.479501109
0.710000000,0.391331911
0.720000000,-0.130324825
0.730000000,0.048706766
0.740000000,1.081189107
0.750000000,0.017116952
0.760000000,0.254859857
0.770000000,-0.037730990
0.780000000,-0.145430697
0.790000000,-1.497386037
0.800000000,0.855791440
0.810000000,-0.590933286
0.820000000,-0.415862538
0.830000000,0.677278185
0.840000000,-1.176798425
0.850000000,0.013965383
0.860000000,-0.280241590
0.870000000,-0.921631814
0.880000000,0.307863613
0.890000000,-0.385707675
0.900000000,-0.051742597
0.910000000,-0.214716543
0.920000000,0.319854834
0.930000000,1.129873777
0.940000000,-0.627703846
0.950000000,0.428548658
0.960000000,-0.345267668
0.970000000,-0.177650087
0.980000000,-0.945155462
0.990000000,-0.569627288
1.000000000,-0.215617624
1.010000000,0.408161454
1.020000000,0.122813181
1.030000000,0.287786830
1.040000000,0.365619953
1.050000000,-0.691930854
1.060000000,0.726256331
1.070000000,-0.162346857
1.080000000,0.342430197
1.090000000,-0.090632795
1.100000000,0.133091989
1.110000000,0.322944635
1.120000000,-1.125560838
1.130000000,1.007786238
1.140000000,0.087078688
1.150000000,0.546767862
1.160000000,0.108854738
1.170000000,0.044067488
1.180000000,-0.660837738
1.190000000,-0.195654704
1.200000000,-1.106775712
1.210000000,-0.075477098
1.220000000,0.788957445
1.230000000,-0.941669048
1.240000000,-0.343925748
1.250000000,-0.186099347
1.260000000,0.582054150
1.270000000,0.619384001
1.280000000,0.031241798
1.290000000,0.045729343
1.300000000,-0.080837117
1.310000000,-0.244857501
1.320000000,-0.240632060
1.330000000,-0.233029125
1.340000000,-0.076792573
1.350000000,0.039068583
1.360000000,-0.317705087
1.370000000,0.313202616
1.380000000,-0.018744930
1.390000000,0.267403253
1.400000000,-0.682828836
1.410000000,-0.351418477
1.420000000,0.046545251
1.430000000,0.142314953
1.440000000,-0.088615982
1.450000000,0.770094450
1.460000000,-0.105248748
1.470000000,0.714350399
1.480000000,0.697700030
1.490000000,0.347557225
1.500000000,0.222733609
1.510000000,0.277007181
1.520000000,-0.072527654
1.530000000,-0.562997990
1.540000000,-0.260898295
1.550000000,-0.316885048
1.560000000,-0.206627217
1.570000000,-0.367352981
1.580000000,-0.537917214
1.590000000,0.064724392
1.600000000,0.711408173
1.610000000,-0.437617439
1.620000000,-0.921578051
1.630000000,-0.289931474
1.640000000,-0.617821425
1.650000000,-0.511483476
1.660000000,-0.649981845
1.670000000,-0.073984821
1.680000000,0.261239921
1.690000000,1.125403740
1.700000000,-0.593271300
1.710000000,-0.710111902
1.720000000,-0.087981699
1.730000000,-0.069466171
1.740000000,0.803678665
1.750000000,0.649426742
1.760000000,-0.337086499
1.770000000,-1.029634360
1.780000000,0.284504291
1.790000000,-0.225009664
1.800000000,0.683816592
1.810000000,-0.063919332
1.820000000,-0.075427451
1.830000000,-0.598126143
1.840000000,-0.022589917
1.850000000,0.576438703
1.860000000,-0.408075874
1.870000000,0.099162658
1.880000000,-0.294951723
1.890000000,0.453263220
1.900000000,-0.028740392
1.910000000,0.272405261
1.920000000,0.157689746
1.930000000,-0.443677952
1.940000000,-0.577658854
1.950000000,0.656668287
1.960000000,-0.173982555
1.970000000,-0.516109993
1.980000000,-0.326290072
1.990000000,0.829662709
2.000000000,0.046787225
2.010000000,0.555610943
2.020000000,-1.143496441
2.030000000,1.151492163
2.040000000,0.042499302
2.050000000,0.669479000
2.060000000,-0.155597085
2.070000000,-0.026804912
2.080000000,0.434581739
2.090000000,0.946870898
2.100000000,0.083458681
2.110000000,-0.336357773
2.120000000,0.512203302
2.130000000,1.063542943
2.140000000,-0.673709839
2.150000000,-0.419722081
2.160000000,0.324456706
2.170000000,-0.214286264
2.180000000,-1.106856924
2.190000000,0.001324079
2.200000000,0.149528830
2.210000000,0.353014960
2.220000000,0.706540317
2.230000000,-0.649708038
2.240000000,-0.266656096
2.250000000,-0.025877037
2.260000000,0.214495128
2.270000000,-0.371918203
2.280000000,0.017780079
2.290000000,-0.383083393
2.300000000,0.435651091
2.310000000,0.633184940
2.320000000,-0.380216254
2.330000000,0.302119302
2.340000000,-0.514492697
2.350000000,0.206416817
2.360000000,-0.710677828
2.370000000,0.131928468
2.380000000,0.588096773
2.390000000,0.465462451
2.400000000,-0.920186283
2.410000000,0.077350752
2.420000000,-0.171912110
2.430000000,0.721173905
2.440000000,0.213432180
2.450000000,0.744848343
